Time in milliseconds,Time,Username,User,Domain,Source IP,Activity,Path,Entity Type,Device,Protocol
1719933305452,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File220.txt,txt,wrk-svm1,NFS
1719933305432,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File219.txt,txt,wrk-svm1,NFS
1719933305412,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File218.txt,txt,wrk-svm1,NFS
1719933305392,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File217.txt,txt,wrk-svm1,NFS
1719933305372,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File216.txt,txt,wrk-svm1,NFS
1719933305362,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File215.txt,txt,wrk-svm1,NFS
1719933305342,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File214.txt,txt,wrk-svm1,NFS
1719933305322,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File213.txt,txt,wrk-svm1,NFS
1719933305312,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File212.txt,txt,wrk-svm1,NFS
1719933305292,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File211.txt,txt,wrk-svm1,NFS
1719933305272,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File210.txt,txt,wrk-svm1,NFS
1719933305252,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File209.txt,txt,wrk-svm1,NFS
1719933305242,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File208.txt,txt,wrk-svm1,NFS
1719933305222,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File207.txt,txt,wrk-svm1,NFS
1719933305212,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File206.txt,txt,wrk-svm1,NFS
1719933305192,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File205.txt,txt,wrk-svm1,NFS
1719933305182,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File204.txt,txt,wrk-svm1,NFS
1719933305162,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File203.txt,txt,wrk-svm1,NFS
1719933305152,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File202.txt,txt,wrk-svm1,NFS
1719933305132,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File201.txt,txt,wrk-svm1,NFS
1719933305112,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File200.txt,txt,wrk-svm1,NFS
1719933305092,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File199.txt,txt,wrk-svm1,NFS
1719933305072,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File198.txt,txt,wrk-svm1,NFS
1719933305052,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File197.txt,txt,wrk-svm1,NFS
1719933305042,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File196.txt,txt,wrk-svm1,NFS
1719933305022,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File195.txt,txt,wrk-svm1,NFS
1719933305002,Jul 2 2024 17:15:05 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File194.txt,txt,wrk-svm1,NFS
1719933304992,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File193.txt,txt,wrk-svm1,NFS
1719933304972,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File192.txt,txt,wrk-svm1,NFS
1719933304962,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File191.txt,txt,wrk-svm1,NFS
1719933304942,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File190.txt,txt,wrk-svm1,NFS
1719933304922,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File189.txt,txt,wrk-svm1,NFS
1719933304902,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File188.txt,txt,wrk-svm1,NFS
1719933304885,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File187.txt,txt,wrk-svm1,NFS
1719933304832,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File186.txt,txt,wrk-svm1,NFS
1719933304792,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File185.txt,txt,wrk-svm1,NFS
1719933304762,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File184.txt,txt,wrk-svm1,NFS
1719933304742,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File183.txt,txt,wrk-svm1,NFS
1719933304722,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File182.txt,txt,wrk-svm1,NFS
1719933304712,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File181.txt,txt,wrk-svm1,NFS
1719933304692,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File180.txt,txt,wrk-svm1,NFS
1719933304672,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File179.txt,txt,wrk-svm1,NFS
1719933304652,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File178.txt,txt,wrk-svm1,NFS
1719933304642,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File177.txt,txt,wrk-svm1,NFS
1719933304622,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File176.txt,txt,wrk-svm1,NFS
1719933304602,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File175.txt,txt,wrk-svm1,NFS
1719933304582,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File174.txt,txt,wrk-svm1,NFS
1719933304572,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File173.txt,txt,wrk-svm1,NFS
1719933304552,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File172.txt,txt,wrk-svm1,NFS
1719933304532,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File171.txt,txt,wrk-svm1,NFS
1719933304522,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File170.txt,txt,wrk-svm1,NFS
1719933304501,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File169.txt,txt,wrk-svm1,NFS
1719933304472,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File168.txt,txt,wrk-svm1,NFS
1719933304452,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File167.txt,txt,wrk-svm1,NFS
1719933304442,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File166.txt,txt,wrk-svm1,NFS
1719933304422,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File165.txt,txt,wrk-svm1,NFS
1719933304412,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File164.txt,txt,wrk-svm1,NFS
1719933304392,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File163.txt,txt,wrk-svm1,NFS
1719933304372,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File162.txt,txt,wrk-svm1,NFS
1719933304362,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File161.txt,txt,wrk-svm1,NFS
1719933304342,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File160.txt,txt,wrk-svm1,NFS
1719933304322,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File159.txt,txt,wrk-svm1,NFS
1719933304312,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File158.txt,txt,wrk-svm1,NFS
1719933304292,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File157.txt,txt,wrk-svm1,NFS
1719933304272,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File156.txt,txt,wrk-svm1,NFS
1719933304252,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File155.txt,txt,wrk-svm1,NFS
1719933304242,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File154.txt,txt,wrk-svm1,NFS
1719933304222,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File153.txt,txt,wrk-svm1,NFS
1719933304212,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File152.txt,txt,wrk-svm1,NFS
1719933304192,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File151.txt,txt,wrk-svm1,NFS
1719933304172,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File150.txt,txt,wrk-svm1,NFS
1719933304162,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File149.txt,txt,wrk-svm1,NFS
1719933304142,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File148.txt,txt,wrk-svm1,NFS
1719933304132,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File147.txt,txt,wrk-svm1,NFS
1719933304112,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File146.txt,txt,wrk-svm1,NFS
1719933304092,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File145.txt,txt,wrk-svm1,NFS
1719933304072,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File144.txt,txt,wrk-svm1,NFS
1719933304062,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File143.txt,txt,wrk-svm1,NFS
1719933304042,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File142.txt,txt,wrk-svm1,NFS
1719933304022,Jul 2 2024 17:15:04 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File141.txt,txt,wrk-svm1,NFS
1719933303992,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File140.txt,txt,wrk-svm1,NFS
1719933303972,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File139.txt,txt,wrk-svm1,NFS
1719933303962,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File138.txt,txt,wrk-svm1,NFS
1719933303942,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File137.txt,txt,wrk-svm1,NFS
1719933303922,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File136.txt,txt,wrk-svm1,NFS
1719933303912,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File135.txt,txt,wrk-svm1,NFS
1719933303892,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File134.txt,txt,wrk-svm1,NFS
1719933303872,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File133.txt,txt,wrk-svm1,NFS
1719933303862,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File132.txt,txt,wrk-svm1,NFS
1719933303842,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File131.txt,txt,wrk-svm1,NFS
1719933303832,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File130.txt,txt,wrk-svm1,NFS
1719933303812,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File129.txt,txt,wrk-svm1,NFS
1719933303802,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File128.txt,txt,wrk-svm1,NFS
1719933303782,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File127.txt,txt,wrk-svm1,NFS
1719933303772,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File126.txt,txt,wrk-svm1,NFS
1719933303742,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File125.txt,txt,wrk-svm1,NFS
1719933303712,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File124.txt,txt,wrk-svm1,NFS
1719933303692,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File123.txt,txt,wrk-svm1,NFS
1719933303672,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File122.txt,txt,wrk-svm1,NFS
1719933303652,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File121.txt,txt,wrk-svm1,NFS
1719933303642,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File120.txt,txt,wrk-svm1,NFS
1719933303622,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File119.txt,txt,wrk-svm1,NFS
1719933303602,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File118.txt,txt,wrk-svm1,NFS
1719933303582,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File117.txt,txt,wrk-svm1,NFS
1719933303572,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File116.txt,txt,wrk-svm1,NFS
1719933303552,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File115.txt,txt,wrk-svm1,NFS
1719933303532,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File114.txt,txt,wrk-svm1,NFS
1719933303522,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File113.txt,txt,wrk-svm1,NFS
1719933303502,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File112.txt,txt,wrk-svm1,NFS
1719933303482,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File111.txt,txt,wrk-svm1,NFS
1719933303472,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File110.txt,txt,wrk-svm1,NFS
1719933303452,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File109.txt,txt,wrk-svm1,NFS
1719933303442,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File108.txt,txt,wrk-svm1,NFS
1719933303422,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File107.txt,txt,wrk-svm1,NFS
1719933303412,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File106.txt,txt,wrk-svm1,NFS
1719933303392,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File105.txt,txt,wrk-svm1,NFS
1719933303382,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File104.txt,txt,wrk-svm1,NFS
1719933303362,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File103.txt,txt,wrk-svm1,NFS
1719933303342,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File102.txt,txt,wrk-svm1,NFS
1719933303322,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File101.txt,txt,wrk-svm1,NFS
1719933303302,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File100.txt,txt,wrk-svm1,NFS
1719933303292,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File099.txt,txt,wrk-svm1,NFS
1719933303272,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File098.txt,txt,wrk-svm1,NFS
1719933303262,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File097.txt,txt,wrk-svm1,NFS
1719933303242,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File096.txt,txt,wrk-svm1,NFS
1719933303222,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File095.txt,txt,wrk-svm1,NFS
1719933303202,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File094.txt,txt,wrk-svm1,NFS
1719933303182,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File093.txt,txt,wrk-svm1,NFS
1719933303172,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File092.txt,txt,wrk-svm1,NFS
1719933303142,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File091.txt,txt,wrk-svm1,NFS
1719933303132,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File090.txt,txt,wrk-svm1,NFS
1719933303112,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File089.txt,txt,wrk-svm1,NFS
1719933303092,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File088.txt,txt,wrk-svm1,NFS
1719933303072,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File087.txt,txt,wrk-svm1,NFS
1719933303062,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File086.txt,txt,wrk-svm1,NFS
1719933303042,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File085.txt,txt,wrk-svm1,NFS
1719933303022,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File084.txt,txt,wrk-svm1,NFS
1719933303002,Jul 2 2024 17:15:03 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File083.txt,txt,wrk-svm1,NFS
1719933302992,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File082.txt,txt,wrk-svm1,NFS
1719933302972,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File081.txt,txt,wrk-svm1,NFS
1719933302952,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File080.txt,txt,wrk-svm1,NFS
1719933302942,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File079.txt,txt,wrk-svm1,NFS
1719933302922,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File078.txt,txt,wrk-svm1,NFS
1719933302912,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File077.txt,txt,wrk-svm1,NFS
1719933302892,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File076.txt,txt,wrk-svm1,NFS
1719933302882,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File075.txt,txt,wrk-svm1,NFS
1719933302862,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File074.txt,txt,wrk-svm1,NFS
1719933302842,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File073.txt,txt,wrk-svm1,NFS
1719933302832,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File072.txt,txt,wrk-svm1,NFS
1719933302812,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File071.txt,txt,wrk-svm1,NFS
1719933302802,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File070.txt,txt,wrk-svm1,NFS
1719933302782,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File069.txt,txt,wrk-svm1,NFS
1719933302762,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File068.txt,txt,wrk-svm1,NFS
1719933302742,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File067.txt,txt,wrk-svm1,NFS
1719933302732,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File066.txt,txt,wrk-svm1,NFS
1719933302712,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File065.txt,txt,wrk-svm1,NFS
1719933302692,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File064.txt,txt,wrk-svm1,NFS
1719933302682,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File063.txt,txt,wrk-svm1,NFS
1719933302662,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File062.txt,txt,wrk-svm1,NFS
1719933302642,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File061.txt,txt,wrk-svm1,NFS
1719933302622,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File060.txt,txt,wrk-svm1,NFS
1719933302612,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File059.txt,txt,wrk-svm1,NFS
1719933302592,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File058.txt,txt,wrk-svm1,NFS
1719933302572,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File057.txt,txt,wrk-svm1,NFS
1719933302563,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File056.txt,txt,wrk-svm1,NFS
1719933302542,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File055.txt,txt,wrk-svm1,NFS
1719933302522,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File054.txt,txt,wrk-svm1,NFS
1719933302512,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File053.txt,txt,wrk-svm1,NFS
1719933302502,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File052.txt,txt,wrk-svm1,NFS
1719933302482,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File051.txt,txt,wrk-svm1,NFS
1719933302462,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File050.txt,txt,wrk-svm1,NFS
1719933302452,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File049.txt,txt,wrk-svm1,NFS
1719933302432,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File048.txt,txt,wrk-svm1,NFS
1719933302412,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File047.txt,txt,wrk-svm1,NFS
1719933302392,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File046.txt,txt,wrk-svm1,NFS
1719933302382,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File045.txt,txt,wrk-svm1,NFS
1719933302362,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File044.txt,txt,wrk-svm1,NFS
1719933302342,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File043.txt,txt,wrk-svm1,NFS
1719933302332,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File042.txt,txt,wrk-svm1,NFS
1719933302312,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File041.txt,txt,wrk-svm1,NFS
1719933302302,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File040.txt,txt,wrk-svm1,NFS
